"CJID","0106165901248D502RJY0GTA511"
"PJID","0106165901253D502RJY0_1"
"Module Name","PM4"
"Wafer No","[4-01]"
"Recipe Class","Process/P4"
"Recipe Name","P-P4-VEGA16-R1"
"User","SERVICE"
"Lot Start Time","2025/01/06","17:06:21"
"Lot End Time","2025/01/06","20:54:58"

"LogType","Trace"
"Sampling Interval[sec]","0.10"

"Trace Start Time","2025/01/06","17:08:49"
"Trace End Time","2025/01/06","17:09:39"

"Interval","Step","ChamberPressure","ChamberPressure@","UpperRF","UpperRF@","LowerRF","LowerRF@","UpperRFReflect","LowerRFReflect","UpperVpp","LowerVpp","H2    (1)Flow","H2    (1)Flow@","none  (2)Flow","none  (2)Flow@","none  (3)Flow","none  (3)Flow@","C4F8  (4)Flow","C4F8  (4)Flow@","NF3 Lo(5)Flow","NF3 Lo(5)Flow@","CH2F2 (6)Flow","CH2F2 (6)Flow@","O2 Lo (7)Flow","O2 Lo (7)Flow@","CO2   (8)Flow","CO2   (8)Flow@","CF4   (9)Flow","CF4   (9)Flow@","none  (10)Flow","none  (10)Flow@","CHF3  (11)Flow","CHF3  (11)Flow@","N2    (12)Flow","N2    (12)Flow@","COS   (13)Flow","COS   (13)Flow@","O2 Hi (14)Flow","O2 Hi (14)Flow@","He    (15)Flow","He    (15)Flow@","Ar Hi (16)Flow","Ar Hi (16)Flow@","UpperTemp","UpperTemp@","WallTemp","WallTemp@","LowerTemp","LowerTemp@","LowerHeaterCurrent","LowerBRTemp","LowerBRTemp@","LowerEdgeTemp","LowerEdgeTemp@","LowerEdgeCurrent","EdgeHePress","EdgeHePress@","EdgeHeFlow","ESCVoltage","ESCVoltage@","ESCCurrent","APCPosition","APCTemp","APCTemp@","C1Pos(Upper)","C1Pos(Upper)@","C2Pos(Upper)","C2Pos(Upper)@","C1Pos(Lower)","C1Pos(Lower)@","C2Pos(Lower)","C2Pos(Lower)@","Imp.R(Upper)","Imp.Jx(Upper)","Imp.R(Lower)","Imp.Jx(Lower)","UpperFlowRate","LowerFlowRate","CPIPos.","CPIPos.@","CenterFlowRatio","CenterFlowRatio@","CenterGasPress","EdgeGasPress","Pin Torque","Pin Speed"
"9.90","1","49.7","50.0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","59.9","60.0","20.0","20.0","56","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","0","0","4","5.2","89.0","90.0","1400","0","2000","0","1000","0","1000","0","50.0","0.0","50.0","0.0","19.8","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"10.00","1","49.7","50.0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.978","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","59.9","60.0","20.0","20.0","56","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","0","0","4","5.2","89.0","90.0","1400","0","2000","0","1000","0","1000","0","50.0","0.0","50.0","0.0","19.8","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"10.10","1","49.7","50.0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","15.015","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","59.9","60.0","20.0","20.0","56","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","0","0","4","5.2","89.0","90.0","1400","0","2000","0","1000","0","1000","0","50.0","0.0","50.0","0.0","19.8","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"10.20","2","49.7","50.0","0","0","0","300","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.978","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","59.9","60.0","20.0","20.0","56","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","0","0","4","5.2","89.0","90.0","1400","0","2000","0","1000","0","1000","0","50.0","0.0","50.0","0.0","19.8","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"10.30","2","49.8","50.0","0","0","0","300","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","59.9","60.0","20.0","20.0","56","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","0","0","4","5.2","89.0","90.0","1400","0","2000","0","1000","0","1000","0","50.0","0.0","50.0","0.0","19.8","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"10.40","2","49.8","50.0","0","0","178","300","0","91","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","5.003","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","59.9","60.0","20.0","20.0","56","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","-9","0","6","5.3","89.0","90.0","1400","0","2000","0","1000","0","1000","0","50.0","0.0","50.0","0.0","19.8","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"10.50","2","49.8","50.0","0","0","178","300","0","93","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","59.9","60.0","20.0","20.0","56","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","-3","0","7","5.3","88.9","90.0","1400","0","2000","0","1000","0","1000","0","50.0","0.0","50.0","0.0","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"10.60","2","50.5","50.0","0","0","181","300","0","85","0","718","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.984","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","59.9","60.0","20.0","20.0","56","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","-1","0","5","5.3","88.9","90.0","1400","0","2000","0","936","0","1061","0","50.0","0.0","21.0","86.5","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"10.70","2","50.5","50.0","0","700","219","300","0","81","0","718","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","59.9","60.0","20.0","20.0","56","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","-1","0","5","5.4","88.9","90.0","1400","0","2000","0","936","0","1061","0","50.0","0.0","21.0","86.5","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"10.80","2","50.5","50.0","171","700","283","300","120","66","0","718","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","59.9","60.0","20.0","20.0","56","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","-4","0","5","5.4","88.9","90.0","1400","0","2000","0","936","0","1061","0","50.0","0.0","21.0","86.5","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"10.90","2","51.6","50.0","697","700","300","300","270","1","0","718","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","59.9","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","53","0.1","0.0","0.0","-1","0","5","5.4","88.9","90.0","1400","0","2000","0","936","0","1061","0","50.0","0.0","21.0","86.5","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"11.00","2","51.6","50.0","699","700","300","300","154","15","2162","718","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","15.015","15.000","5.003","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","59.9","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","53","0.1","0.0","0.0","0","0","4","5.8","88.9","90.0","1463","0","2072","0","936","0","1061","0","12.6","-55.4","21.0","86.5","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"11.10","2","51.6","50.0","700","700","121","300","1","94","2162","718","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","5.003","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","59.9","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","53","0.1","0.0","0.0","6","0","0","5.8","88.9","90.0","1463","0","2072","0","936","0","1061","0","12.6","-55.4","21.0","86.5","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"11.20","2","52.1","50.0","700","700","105","300","1","89","2162","718","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.978","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","59.9","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","53","0.1","0.0","0.0","1","0","1","5.8","88.9","90.0","1463","0","2072","0","936","0","1061","0","12.6","-55.4","21.0","86.5","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"11.30","2","52.1","50.0","700","700","106","300","3","89","2162","718","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","15.015","15.000","5.003","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","59.9","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","53","0.1","0.0","0.0","0","0","2","5.8","88.9","90.0","1463","0","2072","0","936","0","1061","0","12.6","-55.4","21.0","86.5","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"11.40","2","52.1","50.0","700","700","133","300","53","73","2162","54","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","59.9","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","53","0.1","0.0","0.0","-5","0","4","5.8","88.9","90.0","1463","0","2072","0","999","0","1238","0","12.6","-55.4","6.9","21.7","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"11.50","2","49.8","50.0","700","700","297","300","24","77","2162","54","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","5.003","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","59.9","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","53","0.1","0.0","0.0","-4","0","5","5.8","88.9","90.0","1463","0","2072","0","999","0","1238","0","12.6","-55.4","6.9","21.7","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"11.60","2","49.8","50.0","700","700","287","300","3","85","2162","54","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","19.9","20.0","53","0.1","0.0","0.0","0","0","5","5.4","89.0","90.0","1463","0","2072","0","999","0","1238","0","12.6","-55.4","6.9","21.7","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"11.70","2","49.8","50.0","700","700","299","300","7","72","2162","54","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","19.9","20.0","53","0.1","0.0","0.0","0","0","5","5.4","89.0","90.0","1463","0","2072","0","999","0","1238","0","12.6","-55.4","6.9","21.7","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"11.80","2","48.8","50.0","700","700","300","300","3","45","4957","54","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","19.9","20.0","53","0.1","0.0","0.0","0","0","4","5.4","89.0","90.0","2104","0","2021","0","999","0","1238","0","45.3","-5.7","6.9","21.7","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"11.90","2","48.8","50.0","700","700","300","300","1","23","4957","54","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","19.9","20.0","55","0.1","0.0","0.0","0","0","4","5.1","89.0","90.0","2104","0","2021","0","999","0","1238","0","45.3","-5.7","6.9","21.7","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"12.00","2","48.8","50.0","700","700","300","300","1","12","4957","54","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","19.9","20.0","55","0.1","0.0","0.0","0","0","4","5.1","89.0","90.0","2104","0","2021","0","999","0","1238","0","45.3","-5.7","6.9","21.7","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"12.10","2","49.0","50.0","700","700","300","300","2","6","4957","54","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","19.9","20.0","55","0.1","0.0","0.0","0","0","4","5.1","89.0","90.0","2104","0","2021","0","999","0","1238","0","45.3","-5.7","6.9","21.7","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"12.20","2","49.0","50.0","700","700","300","300","2","3","4957","1312","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.984","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","19.9","20.0","55","0.1","0.0","0.0","0","0","4","5.1","89.0","90.0","2104","0","2021","0","1309","0","998","0","45.3","-5.7","66.1","11.6","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"12.30","2","49.0","50.0","700","700","300","300","2","2","4957","1312","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","19.9","20.0","55","0.1","0.0","0.0","0","0","4","5.1","89.0","90.0","2104","0","2021","0","1309","0","998","0","45.3","-5.7","66.1","11.6","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"12.40","2","49.3","50.0","700","700","300","300","2","1","4957","1312","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.978","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","19.9","20.0","55","0.1","0.0","0.0","0","0","4","5.1","89.0","90.0","2104","0","2021","0","1309","0","998","0","45.3","-5.7","66.1","11.6","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"12.50","2","49.3","50.0","700","700","300","300","2","0","4957","1312","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","19.9","20.0","55","0.1","0.0","0.0","0","0","4","5.2","89.0","90.0","2104","0","2021","0","1309","0","998","0","45.3","-5.7","66.1","11.6","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"12.60","2","49.3","50.0","700","700","300","300","2","0","5062","1312","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","0","0","4","5.2","89.0","90.0","2121","0","2024","0","1309","0","998","0","48.2","-1.6","66.1","11.6","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"12.70","3","49.6","50.0","700","700","300","300","2","0","5062","1312","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","0","2500","4","5.2","89.0","90.0","2121","0","2024","0","1309","0","998","0","48.2","-1.6","66.1","11.6","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"12.80","3","49.6","50.0","700","700","300","300","2","0","5062","1312","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.978","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","55","0.1","0.0","0.0","633","2500","4","5.2","88.9","90.0","2121","0","2024","0","1309","0","998","0","48.2","-1.6","66.1","11.6","19.9","25.0","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"12.90","3","49.6","50.0","700","700","300","300","2","0","5062","1312","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","54","0.1","0.0","0.0","1851","2500","37","5.2","88.9","90.0","2121","0","2024","0","1309","0","998","0","48.2","-1.6","66.1","11.6","19.9","25.1","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"13.00","3","49.7","50.0","700","700","300","300","2","0","5062","1351","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","5.003","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","54","0.1","0.0","0.0","2344","2500","149","5.2","88.9","90.0","2121","0","2024","0","1330","0","1008","0","48.2","-1.6","52.7","1.2","19.9","25.1","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"13.10","3","49.7","50.0","700","700","300","300","2","0","5062","1351","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","54","0.1","0.0","0.0","2493","2500","152","5.3","88.9","90.0","2121","0","2024","0","1330","0","1008","0","48.2","-1.6","52.7","1.2","19.9","25.1","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"13.20","3","49.7","50.0","700","700","300","300","2","0","5062","1351","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","54","0.1","0.0","0.0","2500","2500","124","5.3","88.9","90.0","2121","0","2024","0","1330","0","1008","0","48.2","-1.6","52.7","1.2","19.9","25.1","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"13.30","3","49.7","50.0","700","700","300","300","2","0","5062","1351","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.978","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.417","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","54","0.1","0.0","0.0","2501","2500","100","5.3","88.9","90.0","2121","0","2024","0","1330","0","1008","0","48.2","-1.6","52.7","1.2","19.9","25.1","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"13.40","3","49.7","50.0","700","700","300","300","2","0","5062","1351","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","54","0.1","0.0","0.0","2503","2500","85","5.3","88.9","90.0","2121","0","2024","0","1330","0","1008","0","48.5","-1.5","52.7","1.2","19.9","25.1","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"13.50","3","49.7","50.0","700","700","300","300","2","0","5062","1351","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.984","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.0","20.0","57","-10.0","-10.0","20.0","20.0","54","0.1","0.0","0.0","2503","2500","75","5.3","88.9","90.0","2121","0","2024","0","1330","0","1008","0","48.5","-1.5","52.7","1.2","19.9","25.1","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"13.60","3","49.7","50.0","700","700","300","300","2","0","5062","1351","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.978","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.1","20.0","57","-10.0","-10.0","20.1","20.0","54","0.1","0.0","0.0","2503","2500","69","5.3","88.9","90.0","2121","0","2024","0","1330","0","1008","0","48.5","-1.5","52.7","1.2","19.9","25.1","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"13.70","4","49.7","40.0","700","700","300","300","2","0","5062","1351","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","15.015","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","60.0","60.0","20.1","20.0","57","-10.0","-10.0","20.1","20.0","54","0.1","25.0","0.0","2503","2500","66","5.3","88.9","90.0","2121","0","2024","0","1330","0","1008","0","48.5","-1.5","52.7","1.2","19.9","25.1","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"13.80","4","49.7","40.0","700","700","300","300","2","0","5062","1351","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.994","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.706","100.000","80.0","80.0","60.0","60.0","20.1","20.0","57","-10.0","-10.0","20.1","20.0","54","0.1","25.0","0.0","2504","2500","65","5.3","88.9","90.0","2121","0","2024","0","1332","0","1010","0","48.5","-1.5","51.2","0.2","19.9","25.1","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
"13.90","4","49.8","40.0","700","700","300","300","2","0","5062","1351","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.996","15.000","4.984","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","99.995","100.000","80.0","80.0","60.1","60.0","20.1","20.0","56","-10.0","-10.0","20.1","20.0","52","19.6","25.0","12.9","2504","2500","64","5.3","88.9","90.0","2121","0","2024","0","1332","0","1010","0","48.5","-1.5","51.2","0.2","19.9","25.1","93","93","50.0","50.0","5.79","5.49","0.00","0.00"
